site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Harlington,HRL,2018-12-17 15:00:00,71.03711637895482,44.61224155923694,17.23385448123255,30.516077091249315,4.387095101453469,4.726650394080369,209.04302297407338,6.4074266674997755
London Harlington,HRL,2018-12-17 16:00:00,70.94284734446906,44.74428845527808,17.086254960076847,30.443853916994343,4.4372307934645825,4.716982717293873,208.54045911039069,6.419654142646248
London Harlington,HRL,2018-12-17 17:00:00,70.61334981252676,44.682105213487944,16.911917186739004,30.518371098099372,4.5067625749737745,4.697967846681253,207.89684124397408,6.4303093541362015
London Harlington,HRL,2018-12-17 18:00:00,70.16841716559519,44.53229108254397,16.719445706724365,30.601831785680943,4.598384831939416,4.685867582265876,207.2215062359538,6.4517881492422235
London Harlington,HRL,2018-12-17 19:00:00,69.16275035993999,43.98645999557842,16.419548798385662,30.94842616340692,4.672197317223765,4.686455360211162,206.54147357785948,6.48549746848694
London Harlington,HRL,2018-12-17 20:00:00,68.04635605301868,43.46282921063255,16.032958513931774,31.341113726296463,4.714211244342672,4.695904864665228,205.7944789525556,6.515603217700542
London Harlington,HRL,2018-12-17 21:00:00,67.07112699146501,43.05306854369952,15.664169549234167,31.65306428534599,4.746402068908726,4.706217233918508,205.12496870540116,6.530455705762885
London Harlington,HRL,2018-12-17 22:00:00,66.12789039231133,42.70651364181796,15.27502384257108,31.889027536791225,4.78309073800667,4.734509679701485,204.42126722884225,6.53467042934633
London Harlington,HRL,2018-12-17 23:00:00,65.31611657648094,42.43019776397085,14.925807263794585,32.07179427389518,4.832313549888908,4.764067118480251,203.57195774088706,6.532750241799429
London Harlington,HRL,2018-12-18 00:00:00,64.43908938152029,42.10662603082216,14.564853188816619,32.33350010309394,4.885506754362778,4.790576242589471,202.767392721975,6.531571467528185
London Harlington,HRL,2018-12-18 01:00:00,63.548291768051506,41.763090580748695,14.207938050214658,32.599051907944755,4.943745112717586,4.837414861124955,202.0441819298981,6.530160800459503
London Harlington,HRL,2018-12-18 02:00:00,62.479846108258464,41.29482003731682,13.816514019514843,32.937174957309495,5.045281704858938,4.888079626123853,201.33355144912306,6.536076522926673
London Harlington,HRL,2018-12-18 03:00:00,61.30907434006363,40.73586830000127,13.4174953628671,33.35114411893812,5.108287501331909,4.948865012642881,200.82149454815283,6.563450036331218
London Harlington,HRL,2018-12-18 04:00:00,60.20760100538131,40.2139407320132,13.039525563863595,33.70929704154948,5.133182433059879,5.023692024681289,200.36120953513537,6.604113937449
London Harlington,HRL,2018-12-18 05:00:00,58.87189567132238,39.56852494145212,12.58933051466489,34.16787104175935,5.096588848478311,5.1050089860556085,199.83974649315613,6.651888088431684
London Harlington,HRL,2018-12-18 06:00:00,57.77161175543434,39.02904158695106,12.223586019518859,34.53070915233259,5.028933045822664,5.213128282957959,199.34685098381382,6.709439849309366
London Harlington,HRL,2018-12-18 07:00:00,56.95215466639222,38.59448605724812,11.97255966928123,34.75166132418049,4.943498205327339,5.3016262985721525,198.93620932340048,6.788799865841649
London Harlington,HRL,2018-12-18 08:00:00,56.09880276847959,38.16384451825251,11.696875171560462,34.94778924158322,4.838627308127543,5.375018251604093,198.67698502089985,6.884967790782199
London Harlington,HRL,2018-12-18 09:00:00,55.70040260996604,38.01908798189082,11.53145321490364,35.02739780877703,4.754680123448419,5.457990138201876,198.7879627480117,6.986197381590462
London Harlington,HRL,2018-12-18 10:00:00,56.14002529472209,38.08248909702582,11.776818443857454,35.0321400376073,4.748115294251274,5.57004957999911,199.16569528025042,7.074491961667972
London Harlington,HRL,2018-12-18 11:00:00,56.05435263664457,38.29472883775977,11.582525082241968,35.03450832287101,4.7714134433436,5.7121427809157845,200.0165116479179,7.161092826565403
London Harlington,HRL,2018-12-18 12:00:00,55.50111350660696,38.42452123043941,11.137063604006016,35.19538955444357,4.795330810572682,5.823596828368224,201.03765132733287,7.201769939982814
London Harlington,HRL,2018-12-18 13:00:00,55.16561690867265,38.582307306318604,10.81535302855969,35.23781935253252,4.807334330464807,5.899364285119087,201.5401577683286,7.21265213200495
London Harlington,HRL,2018-12-18 14:00:00,54.66838106568577,38.62014737691972,10.466385681386324,35.31994403429393,4.810537293407695,5.954606773164476,202.11634107374078,7.215358959545477
